Strain,Mutations,Number/ID,Levo Conc.,Date Recorded,Time,Well Number,Well Reading
BL21,Δ7,JOE6969,0.156 ng/mL,2-Dec,19:59,F3,0.976
BL21,wt,JOE2354,0.078 ng/mL,2-Dec,19:59,G2,1.17
BL21,Δ7,JOE6969,0.078 ng/mL,2-Dec,19:59,G3,1.038
BL21,wt,JOE2354,0 ng/mL,2-Dec,19:59,H2,1.142
BL21,Δ7,JOE6969,0 ng/mL,2-Dec,19:59,H3,1.083
BL21,wt,JOE2354,2.5 ng/mL,17-Nov,20:29,C2,0.258
BL21,Δ7,JOE6969,2.5 ng/mL,17-Nov,20:29,C3,0.121
BL21,wt,JOE2354,1.25 ng/mL,44882,20:29,D2,0.567
BL21,Δ7,JOE6969,1.25 ng/mL,17-Nov,20:29,D3,0.109
BL21,wt,JOE2354,0.625 ng/mL,17-Nov,20:29,E2,0.822
BL21,Δ7,JOE6969,0.625 ng/mL,17-Nov,20:29,E3,0.286
BL21,wt,JOE2354,0.313 ng/mL,17-Nov,20:29,F2,1.125
BL21,Δ7,JOE6969,0.313 ng/mL,17-Nov,20:29,F3,0.459
BL21,wt,JOE2354,0.156 ng/mL,17-Nov,20:29,G2,1.171
BL21,Δ7,JOE6969,0.156 ng/mL,17-Nov,20:29,G3,0.974
BL21,wt,JOE2354,0 ng/mL,17-Nov,20:29,H2,1.165
BL21,Δ7,JOE6969,0 ng/mL,17-Nov,20:29,H3,1.103
BL21,wt,JOE2354,2.5 ng/mL,22-Nov,20:29,B2,0.342
BL21,Δ7,JOE6969,2.5 ng/mL,22-Nov,20:29,B3,0.107
BL21,wt,JOE2354,1.25 ng/mL,22-Nov,20:29,C2,0.564
BL21,Δ7,JOE6969,1.25 ng/mL,22-Nov,20:29,C3,0.102
BL21,wt,JOE2354,0.625 ng/mL,22-Nov,20:29,D2,0.886
BL21,Δ7,JOE6969,0.625 ng/mL,22-Nov,20:29,D3,0.365
BL21,wt,JOE2354,0.313 ng/mL,22-Nov,20:29,E2,1.104
BL21,Δ7,JOE6969,0.313 ng/mL,22-Nov,20:29,E3,0.321
BL21,wt,JOE2354,0.156 ng/mL,22-Nov,20:29,F2,1.161
BL21,Δ7,JOE6969,0.156 ng/mL,22-Nov,20:29,F3,0.978
BL21,wt,JOE2354,0.078 ng/mL,22-Nov,20:29,G2,1.161
BL21,Δ7,JOE6969,0.078 ng/mL,22-Nov,20:29,G3,1.041
BL21,wt,JOE2354,0 ng/mL,22-Nov,20:29,H2,1.157
BL21,Δ7,JOE6969,0 ng/mL,22-Nov,20:29,H3,1.098
BL21,wt,JOE2354,2.5 ng/mL,2-Dec,20:29,B2,0.377
BL21,Δ7,JOE6969,2.5 ng/mL,2-Dec,20:29,B3,0.107
BL21,wt,JOE2354,1.25 ng/mL,2-Dec,20:29,C2,0.465
BL21,Δ7,JOE6969,1.25 ng/mL,2-Dec,20:29,C3,0.106
BL21,wt,JOE2354,0.625 ng/mL,2-Dec,20:29,D2,0.949
BL21,Δ7,JOE6969,0.625 ng/mL,2-Dec,20:29,D3,0.429
BL21,wt,JOE2354,0.313 ng/mL,2-Dec,20:29,E2,1.122
BL21,Δ7,JOE6969,0.313 ng/mL,2-Dec,20:29,E3,0.619
BL21,wt,JOE2354,0.156 ng/mL,2-Dec,20:29,F2,1.166
BL21,Δ7,JOE6969,0.156 ng/mL,2-Dec,20:29,F3,0.98
BL21,wt,JOE2354,0.078 ng/mL,2-Dec,20:29,G2,1.171
BL21,Δ7,JOE6969,0.078 ng/mL,2-Dec,20:29,G3,1.039
BL21,wt,JOE2354,0 ng/mL,2-Dec,20:29,H2,1.14
BL21,Δ7,JOE6969,0 ng/mL,2-Dec,20:29,H3,1.08
BL21,wt,JOE2354,2.5 ng/mL,17-Nov,20:59,C2,0.261
BL21,Δ7,JOE6969,2.5 ng/mL,17-Nov,20:59,C3,0.121
BL21,wt,JOE2354,1.25 ng/mL,44882,20:59,D2,0.592
BL21,Δ7,JOE6969,1.25 ng/mL,17-Nov,20:59,D3,0.109
BL21,wt,JOE2354,0.625 ng/mL,17-Nov,20:59,E2,0.821
BL21,Δ7,JOE6969,0.625 ng/mL,17-Nov,20:59,E3,0.317
BL21,wt,JOE2354,0.313 ng/mL,17-Nov,20:59,F2,1.12
BL21,Δ7,JOE6969,0.313 ng/mL,17-Nov,20:59,F3,0.471
BL21,wt,JOE2354,0.156 ng/mL,17-Nov,20:59,G2,1.171
BL21,Δ7,JOE6969,0.156 ng/mL,17-Nov,20:59,G3,0.971
BL21,wt,JOE2354,0 ng/mL,17-Nov,20:59,H2,1.165
BL21,Δ7,JOE6969,0 ng/mL,17-Nov,20:59,H3,1.1
BL21,wt,JOE2354,2.5 ng/mL,22-Nov,20:59,B2,0.367
BL21,Δ7,JOE6969,2.5 ng/mL,22-Nov,20:59,B3,0.106
BL21,wt,JOE2354,1.25 ng/mL,22-Nov,20:59,C2,0.599
BL21,Δ7,JOE6969,1.25 ng/mL,22-Nov,20:59,C3,0.102
BL21,wt,JOE2354,0.625 ng/mL,22-Nov,20:59,D2,0.889
BL21,Δ7,JOE6969,0.625 ng/mL,22-Nov,20:59,D3,0.405
BL21,wt,JOE2354,0.313 ng/mL,22-Nov,20:59,E2,1.106
BL21,Δ7,JOE6969,0.313 ng/mL,22-Nov,20:59,E3,0.334
BL21,wt,JOE2354,0.156 ng/mL,22-Nov,20:59,F2,1.159
BL21,Δ7,JOE6969,0.156 ng/mL,22-Nov,20:59,F3,0.976
BL21,wt,JOE2354,0.078 ng/mL,22-Nov,20:59,G2,1.161
BL21,Δ7,JOE6969,0.078 ng/mL,22-Nov,20:59,G3,1.04
BL21,wt,JOE2354,0 ng/mL,22-Nov,20:59,H2,1.154
BL21,Δ7,JOE6969,0 ng/mL,22-Nov,20:59,H3,1.095
BL21,wt,JOE2354,2.5 ng/mL,2-Dec,20:59,B2,0.392
BL21,Δ7,JOE6969,2.5 ng/mL,2-Dec,20:59,B3,0.107
BL21,wt,JOE2354,1.25 ng/mL,2-Dec,20:59,C2,0.503
BL21,Δ7,JOE6969,1.25 ng/mL,2-Dec,20:59,C3,0.106
BL21,wt,JOE2354,0.625 ng/mL,2-Dec,20:59,D2,0.951
BL21,Δ7,JOE6969,0.625 ng/mL,2-Dec,20:59,D3,0.474
BL21,wt,JOE2354,0.313 ng/mL,2-Dec,20:59,E2,1.122
BL21,Δ7,JOE6969,0.313 ng/mL,2-Dec,20:59,E3,0.629
BL21,wt,JOE2354,0.156 ng/mL,2-Dec,20:59,F2,1.167
BL21,Δ7,JOE6969,0.156 ng/mL,2-Dec,20:59,F3,0.981
BL21,wt,JOE2354,0.078 ng/mL,2-Dec,20:59,G2,1.171
BL21,Δ7,JOE6969,0.078 ng/mL,2-Dec,20:59,G3,1.036
BL21,wt,JOE2354,0 ng/mL,2-Dec,20:59,H2,1.143
BL21,Δ7,JOE6969,0 ng/mL,2-Dec,20:59,H3,1.078
BL21,wt,JOE2354,2.5 ng/mL,17-Nov,21:29,C2,0.258
BL21,Δ7,JOE6969,2.5 ng/mL,17-Nov,21:29,C3,0.12
BL21,wt,JOE2354,1.25 ng/mL,44882,21:29,D2,0.616
BL21,Δ7,JOE6969,1.25 ng/mL,17-Nov,21:29,D3,0.109
BL21,wt,JOE2354,0.625 ng/mL,17-Nov,21:29,E2,0.826
BL21,Δ7,JOE6969,0.625 ng/mL,17-Nov,21:29,E3,0.346
BL21,wt,JOE2354,0.313 ng/mL,17-Nov,21:29,F2,1.123
BL21,Δ7,JOE6969,0.313 ng/mL,17-Nov,21:29,F3,0.478
BL21,wt,JOE2354,0.156 ng/mL,17-Nov,21:29,G2,1.173
BL21,Δ7,JOE6969,0.156 ng/mL,17-Nov,21:29,G3,0.972
BL21,wt,JOE2354,0 ng/mL,17-Nov,21:29,H2,1.165
BL21,Δ7,JOE6969,0 ng/mL,17-Nov,21:29,H3,1.097
BL21,wt,JOE2354,2.5 ng/mL,22-Nov,21:29,B2,0.391
BL21,Δ7,JOE6969,2.5 ng/mL,22-Nov,21:29,B3,0.106
BL21,wt,JOE2354,1.25 ng/mL,22-Nov,21:29,C2,0.63
BL21,Δ7,JOE6969,1.25 ng/mL,22-Nov,21:29,C3,0.102
BL21,wt,JOE2354,0.625 ng/mL,22-Nov,21:29,D2,0.885
BL21,Δ7,JOE6969,0.625 ng/mL,22-Nov,21:29,D3,0.45
BL21,wt,JOE2354,0.313 ng/mL,22-Nov,21:29,E2,1.107
BL21,Δ7,JOE6969,0.313 ng/mL,22-Nov,21:29,E3,0.35
BL21,wt,JOE2354,0.156 ng/mL,22-Nov,21:29,F2,1.161
BL21,Δ7,JOE6969,0.156 ng/mL,22-Nov,21:29,F3,0.982
BL21,wt,JOE2354,0.078 ng/mL,22-Nov,21:29,G2,1.163
BL21,Δ7,JOE6969,0.078 ng/mL,22-Nov,21:29,G3,1.04
BL21,wt,JOE2354,0 ng/mL,22-Nov,21:29,H2,1.154
BL21,Δ7,JOE6969,0 ng/mL,22-Nov,21:29,H3,1.095
BL21,wt,JOE2354,2.5 ng/mL,2-Dec,21:29,B2,0.412
BL21,Δ7,JOE6969,2.5 ng/mL,2-Dec,21:29,B3,0.108
BL21,wt,JOE2354,1.25 ng/mL,2-Dec,21:29,C2,0.538
BL21,Δ7,JOE6969,1.25 ng/mL,2-Dec,21:29,C3,0.106
BL21,wt,JOE2354,0.625 ng/mL,2-Dec,21:29,D2,0.944
BL21,Δ7,JOE6969,0.625 ng/mL,2-Dec,21:29,D3,0.534
BL21,wt,JOE2354,0.313 ng/mL,2-Dec,21:29,E2,1.119
BL21,Δ7,JOE6969,0.313 ng/mL,2-Dec,21:29,E3,0.641
BL21,wt,JOE2354,0.156 ng/mL,2-Dec,21:29,F2,1.169
BL21,Δ7,JOE6969,0.156 ng/mL,2-Dec,21:29,F3,0.981
BL21,wt,JOE2354,0.078 ng/mL,2-Dec,21:29,G2,1.172
BL21,Δ7,JOE6969,0.078 ng/mL,2-Dec,21:29,G3,1.036
BL21,wt,JOE2354,0 ng/mL,2-Dec,21:29,H2,1.144
BL21,Δ7,JOE6969,0 ng/mL,2-Dec,21:29,H3,1.076
BL21,wt,JOE2354,2.5 ng/mL,17-Nov,21:59,C2,0.246
BL21,Δ7,JOE6969,2.5 ng/mL,17-Nov,21:59,C3,0.119
BL21,wt,JOE2354,1.25 ng/mL,44882,21:59,D2,0.638
BL21,Δ7,JOE6969,1.25 ng/mL,17-Nov,21:59,D3,0.109
BL21,wt,JOE2354,0.625 ng/mL,17-Nov,21:59,E2,0.828
BL21,Δ7,JOE6969,0.625 ng/mL,17-Nov,21:59,E3,0.375
BL21,wt,JOE2354,0.313 ng/mL,17-Nov,21:59,F2,1.119
BL21,Δ7,JOE6969,0.313 ng/mL,17-Nov,21:59,F3,0.484
BL21,wt,JOE2354,0.156 ng/mL,17-Nov,21:59,G2,1.17
BL21,Δ7,JOE6969,0.156 ng/mL,17-Nov,21:59,G3,0.974
BL21,wt,JOE2354,0 ng/mL,17-Nov,21:59,H2,1.166
BL21,Δ7,JOE6969,0 ng/mL,17-Nov,21:59,H3,1.094
BL21,wt,JOE2354,2.5 ng/mL,22-Nov,21:59,B2,0.399
BL21,Δ7,JOE6969,2.5 ng/mL,22-Nov,21:59,B3,0.105
BL21,wt,JOE2354,1.25 ng/mL,22-Nov,21:59,C2,0.66
BL21,Δ7,JOE6969,1.25 ng/mL,22-Nov,21:59,C3,0.102
BL21,wt,JOE2354,0.625 ng/mL,22-Nov,21:59,D2,0.882
BL21,Δ7,JOE6969,0.625 ng/mL,22-Nov,21:59,D3,0.497
BL21,wt,JOE2354,0.313 ng/mL,22-Nov,21:59,E2,1.11
BL21,Δ7,JOE6969,0.313 ng/mL,22-Nov,21:59,E3,0.364
BL21,wt,JOE2354,0.156 ng/mL,22-Nov,21:59,F2,1.161
BL21,Δ7,JOE6969,0.156 ng/mL,22-Nov,21:59,F3,0.982
BL21,wt,JOE2354,0.078 ng/mL,22-Nov,21:59,G2,1.163
BL21,Δ7,JOE6969,0.078 ng/mL,22-Nov,21:59,G3,1.04
BL21,wt,JOE2354,0 ng/mL,22-Nov,21:59,H2,1.156
BL21,Δ7,JOE6969,0 ng/mL,22-Nov,21:59,H3,1.09
BL21,wt,JOE2354,2.5 ng/mL,2-Dec,21:59,B2,0.408
BL21,Δ7,JOE6969,2.5 ng/mL,2-Dec,21:59,B3,0.107
BL21,wt,JOE2354,1.25 ng/mL,2-Dec,21:59,C2,0.567
BL21,Δ7,JOE6969,1.25 ng/mL,2-Dec,21:59,C3,0.106
BL21,wt,JOE2354,0.625 ng/mL,2-Dec,21:59,D2,0.944
BL21,Δ7,JOE6969,0.625 ng/mL,2-Dec,21:59,D3,0.568
BL21,wt,JOE2354,0.313 ng/mL,2-Dec,21:59,E2,1.121
BL21,Δ7,JOE6969,0.313 ng/mL,2-Dec,21:59,E3,0.65
BL21,wt,JOE2354,0.156 ng/mL,2-Dec,21:59,F2,1.169
BL21,Δ7,JOE6969,0.156 ng/mL,2-Dec,21:59,F3,0.982
BL21,wt,JOE2354,0.078 ng/mL,2-Dec,21:59,G2,1.173
BL21,Δ7,JOE6969,0.078 ng/mL,2-Dec,21:59,G3,1.034
BL21,wt,JOE2354,0 ng/mL,2-Dec,21:59,H2,1.142
BL21,Δ7,JOE6969,0 ng/mL,2-Dec,21:59,H3,1.073
BL21,wt,JOE2354,2.5 ng/mL,17-Nov,22:29,C2,0.227
BL21,Δ7,JOE6969,2.5 ng/mL,17-Nov,22:29,C3,0.118
BL21,wt,JOE2354,1.25 ng/mL,44882,22:29,D2,0.664
BL21,Δ7,JOE6969,1.25 ng/mL,17-Nov,22:29,D3,0.109
BL21,wt,JOE2354,0.625 ng/mL,17-Nov,22:29,E2,0.83
BL21,Δ7,JOE6969,0.625 ng/mL,17-Nov,22:29,E3,0.412
BL21,wt,JOE2354,0.313 ng/mL,17-Nov,22:29,F2,1.122
BL21,Δ7,JOE6969,0.313 ng/mL,17-Nov,22:29,F3,0.5
BL21,wt,JOE2354,0.156 ng/mL,17-Nov,22:29,G2,1.172
BL21,Δ7,JOE6969,0.156 ng/mL,17-Nov,22:29,G3,0.968
BL21,wt,JOE2354,0 ng/mL,17-Nov,22:29,H2,1.166
BL21,Δ7,JOE6969,0 ng/mL,17-Nov,22:29,H3,1.091
BL21,wt,JOE2354,2.5 ng/mL,22-Nov,22:29,B2,0.405
BL21,Δ7,JOE6969,2.5 ng/mL,22-Nov,22:29,B3,0.105
BL21,wt,JOE2354,1.25 ng/mL,22-Nov,22:29,C2,0.687
BL21,Δ7,JOE6969,1.25 ng/mL,22-Nov,22:29,C3,0.102
BL21,wt,JOE2354,0.625 ng/mL,22-Nov,22:29,D2,0.884
BL21,Δ7,JOE6969,0.625 ng/mL,22-Nov,22:29,D3,0.547
BL21,wt,JOE2354,0.313 ng/mL,22-Nov,22:29,E2,1.105
BL21,Δ7,JOE6969,0.313 ng/mL,22-Nov,22:29,E3,0.385
BL21,wt,JOE2354,0.156 ng/mL,22-Nov,22:29,F2,1.16
BL21,Δ7,JOE6969,0.156 ng/mL,22-Nov,22:29,F3,0.983
BL21,wt,JOE2354,0.078 ng/mL,22-Nov,22:29,G2,1.163
BL21,Δ7,JOE6969,0.078 ng/mL,22-Nov,22:29,G3,1.039
BL21,wt,JOE2354,0 ng/mL,22-Nov,22:29,H2,1.154
BL21,Δ7,JOE6969,0 ng/mL,22-Nov,22:29,H3,1.089
BL21,wt,JOE2354,2.5 ng/mL,2-Dec,22:29,B2,0.402
BL21,Δ7,JOE6969,2.5 ng/mL,2-Dec,22:29,B3,0.106
BL21,wt,JOE2354,1.25 ng/mL,2-Dec,22:29,C2,0.595
BL21,Δ7,JOE6969,1.25 ng/mL,2-Dec,22:29,C3,0.106
BL21,wt,JOE2354,0.625 ng/mL,2-Dec,22:29,D2,0.944
BL21,Δ7,JOE6969,0.625 ng/mL,2-Dec,22:29,D3,0.593
BL21,wt,JOE2354,0.313 ng/mL,2-Dec,22:29,E2,1.122
BL21,Δ7,JOE6969,0.313 ng/mL,2-Dec,22:29,E3,0.662
BL21,wt,JOE2354,0.156 ng/mL,2-Dec,22:29,F2,1.169
BL21,Δ7,JOE6969,0.156 ng/mL,2-Dec,22:29,F3,0.979
BL21,wt,JOE2354,0.078 ng/mL,2-Dec,22:29,G2,1.173
BL21,Δ7,JOE6969,0.078 ng/mL,2-Dec,22:29,G3,1.034
BL21,wt,JOE2354,0 ng/mL,2-Dec,22:29,H2,1.143
BL21,Δ7,JOE6969,0 ng/mL,2-Dec,22:29,H3,1.07
BL21,wt,JOE2354,2.5 ng/mL,17-Nov,22:59,C2,0.208
BL21,Δ7,JOE6969,2.5 ng/mL,17-Nov,22:59,C3,0.118
BL21,wt,JOE2354,1.25 ng/mL,44882,22:59,D2,0.693
BL21,Δ7,JOE6969,1.25 ng/mL,17-Nov,22:59,D3,0.109
BL21,wt,JOE2354,0.625 ng/mL,17-Nov,22:59,E2,0.826
BL21,Δ7,JOE6969,0.625 ng/mL,17-Nov,22:59,E3,0.449
BL21,wt,JOE2354,0.313 ng/mL,17-Nov,22:59,F2,1.122
BL21,Δ7,JOE6969,0.313 ng/mL,17-Nov,22:59,F3,0.505
BL21,wt,JOE2354,0.156 ng/mL,17-Nov,22:59,G2,1.173
BL21,Δ7,JOE6969,0.156 ng/mL,17-Nov,22:59,G3,0.972
BL21,wt,JOE2354,0 ng/mL,17-Nov,22:59,H2,1.167
BL21,Δ7,JOE6969,0 ng/mL,17-Nov,22:59,H3,1.09
BL21,wt,JOE2354,2.5 ng/mL,22-Nov,22:59,B2,0.401
BL21,Δ7,JOE6969,2.5 ng/mL,22-Nov,22:59,B3,0.104
BL21,wt,JOE2354,1.25 ng/mL,22-Nov,22:59,C2,0.716
BL21,Δ7,JOE6969,1.25 ng/mL,22-Nov,22:59,C3,0.102
BL21,wt,JOE2354,0.625 ng/mL,22-Nov,22:59,D2,0.888
BL21,Δ7,JOE6969,0.625 ng/mL,22-Nov,22:59,D3,0.598
BL21,wt,JOE2354,0.313 ng/mL,22-Nov,22:59,E2,1.107
BL21,Δ7,JOE6969,0.313 ng/mL,22-Nov,22:59,E3,0.406
BL21,wt,JOE2354,0.156 ng/mL,22-Nov,22:59,F2,1.16
BL21,Δ7,JOE6969,0.156 ng/mL,22-Nov,22:59,F3,0.986
BL21,wt,JOE2354,0.078 ng/mL,22-Nov,22:59,G2,1.165
BL21,Δ7,JOE6969,0.078 ng/mL,22-Nov,22:59,G3,1.039
BL21,wt,JOE2354,0 ng/mL,22-Nov,22:59,H2,1.155
BL21,Δ7,JOE6969,0 ng/mL,22-Nov,22:59,H3,1.086
BL21,wt,JOE2354,2.5 ng/mL,2-Dec,22:59,B2,0.395
BL21,Δ7,JOE6969,2.5 ng/mL,2-Dec,22:59,B3,0.106
BL21,wt,JOE2354,1.25 ng/mL,2-Dec,22:59,C2,0.621
BL21,Δ7,JOE6969,1.25 ng/mL,2-Dec,22:59,C3,0.106
BL21,wt,JOE2354,0.625 ng/mL,2-Dec,22:59,D2,0.944
BL21,Δ7,JOE6969,0.625 ng/mL,2-Dec,22:59,D3,0.612
BL21,wt,JOE2354,0.313 ng/mL,2-Dec,22:59,E2,1.122
BL21,Δ7,JOE6969,0.313 ng/mL,2-Dec,22:59,E3,0.669
BL21,wt,JOE2354,0.156 ng/mL,2-Dec,22:59,F2,1.17
BL21,Δ7,JOE6969,0.156 ng/mL,2-Dec,22:59,F3,0.978
BL21,wt,JOE2354,0.078 ng/mL,2-Dec,22:59,G2,1.175
BL21,Δ7,JOE6969,0.078 ng/mL,2-Dec,22:59,G3,1.031
BL21,wt,JOE2354,0 ng/mL,2-Dec,22:59,H2,1.144
BL21,Δ7,JOE6969,0 ng/mL,2-Dec,22:59,H3,1.07
BL21,wt,JOE2354,2.5 ng/mL,17-Nov,23:29,C2,0.193
BL21,Δ7,JOE6969,2.5 ng/mL,17-Nov,23:29,C3,0.117
BL21,wt,JOE2354,1.25 ng/mL,44882,23:29,D2,0.721
BL21,Δ7,JOE6969,1.25 ng/mL,17-Nov,23:29,D3,0.109
BL21,wt,JOE2354,0.625 ng/mL,17-Nov,23:29,E2,0.826
BL21,Δ7,JOE6969,0.625 ng/mL,17-Nov,23:29,E3,0.488
BL21,wt,JOE2354,0.313 ng/mL,17-Nov,23:29,F2,1.12
BL21,Δ7,JOE6969,0.313 ng/mL,17-Nov,23:29,F3,0.517
BL21,wt,JOE2354,0.156 ng/mL,17-Nov,23:29,G2,1.172
BL21,Δ7,JOE6969,0.156 ng/mL,17-Nov,23:29,G3,0.972
BL21,wt,JOE2354,0 ng/mL,17-Nov,23:29,H2,1.166
BL21,Δ7,JOE6969,0 ng/mL,17-Nov,23:29,H3,1.095
BL21,wt,JOE2354,2.5 ng/mL,22-Nov,23:29,B2,0.384
BL21,Δ7,JOE6969,2.5 ng/mL,22-Nov,23:29,B3,0.104
BL21,wt,JOE2354,1.25 ng/mL,22-Nov,23:29,C2,0.749
BL21,Δ7,JOE6969,1.25 ng/mL,22-Nov,23:29,C3,0.102
BL21,wt,JOE2354,0.625 ng/mL,22-Nov,23:29,D2,0.882
BL21,Δ7,JOE6969,0.625 ng/mL,22-Nov,23:29,D3,0.626
BL21,wt,JOE2354,0.313 ng/mL,22-Nov,23:29,E2,1.106
BL21,Δ7,JOE6969,0.313 ng/mL,22-Nov,23:29,E3,0.423
BL21,wt,JOE2354,0.156 ng/mL,22-Nov,23:29,F2,1.16
BL21,Δ7,JOE6969,0.156 ng/mL,22-Nov,23:29,F3,0.985
BL21,wt,JOE2354,0.078 ng/mL,22-Nov,23:29,G2,1.165
BL21,Δ7,JOE6969,0.078 ng/mL,22-Nov,23:29,G3,1.036
BL21,wt,JOE2354,0 ng/mL,22-Nov,23:29,H2,1.156
BL21,Δ7,JOE6969,0 ng/mL,22-Nov,23:29,H3,1.081
BL21,wt,JOE2354,2.5 ng/mL,2-Dec,23:29,B2,0.381
BL21,Δ7,JOE6969,2.5 ng/mL,2-Dec,23:29,B3,0.106
BL21,wt,JOE2354,1.25 ng/mL,2-Dec,23:29,C2,0.653
BL21,Δ7,JOE6969,1.25 ng/mL,2-Dec,23:29,C3,0.106
BL21,wt,JOE2354,0.625 ng/mL,2-Dec,23:29,D2,0.942
BL21,Δ7,JOE6969,0.625 ng/mL,2-Dec,23:29,D3,0.629
BL21,wt,JOE2354,0.313 ng/mL,2-Dec,23:29,E2,1.121
BL21,Δ7,JOE6969,0.313 ng/mL,2-Dec,23:29,E3,0.675
BL21,wt,JOE2354,0.156 ng/mL,2-Dec,23:29,F2,1.17
BL21,Δ7,JOE6969,0.156 ng/mL,2-Dec,23:29,F3,0.977
BL21,wt,JOE2354,0.078 ng/mL,2-Dec,23:29,G2,1.174
BL21,Δ7,JOE6969,0.078 ng/mL,2-Dec,23:29,G3,1.027
BL21,wt,JOE2354,0 ng/mL,2-Dec,23:29,H2,1.143
BL21,Δ7,JOE6969,0 ng/mL,2-Dec,23:29,H3,1.066
BL21,wt,JOE2354,2.5 ng/mL,17-Nov,23:59,C2,0.182
BL21,Δ7,JOE6969,2.5 ng/mL,17-Nov,23:59,C3,0.116
BL21,wt,JOE2354,1.25 ng/mL,44882,23:59,D2,0.743
BL21,Δ7,JOE6969,1.25 ng/mL,17-Nov,23:59,D3,0.109
BL21,wt,JOE2354,0.625 ng/mL,17-Nov,23:59,E2,0.823
BL21,Δ7,JOE6969,0.625 ng/mL,17-Nov,23:59,E3,0.527
BL21,wt,JOE2354,0.313 ng/mL,17-Nov,23:59,F2,1.117
BL21,Δ7,JOE6969,0.313 ng/mL,17-Nov,23:59,F3,0.521
BL21,wt,JOE2354,0.156 ng/mL,17-Nov,23:59,G2,1.171
BL21,Δ7,JOE6969,0.156 ng/mL,17-Nov,23:59,G3,0.97
BL21,wt,JOE2354,0 ng/mL,17-Nov,23:59,H2,1.165
BL21,Δ7,JOE6969,0 ng/mL,17-Nov,23:59,H3,1.093
BL21,wt,JOE2354,2.5 ng/mL,22-Nov,23:59,B2,0.368
BL21,Δ7,JOE6969,2.5 ng/mL,22-Nov,23:59,B3,0.103
BL21,wt,JOE2354,1.25 ng/mL,22-Nov,23:59,C2,0.774
BL21,Δ7,JOE6969,1.25 ng/mL,22-Nov,23:59,C3,0.102
BL21,wt,JOE2354,0.625 ng/mL,22-Nov,23:59,D2,0.881
BL21,Δ7,JOE6969,0.625 ng/mL,22-Nov,23:59,D3,0.645
BL21,wt,JOE2354,0.313 ng/mL,22-Nov,23:59,E2,1.107
BL21,Δ7,JOE6969,0.313 ng/mL,22-Nov,23:59,E3,0.436
BL21,wt,JOE2354,0.156 ng/mL,22-Nov,23:59,F2,1.16
BL21,Δ7,JOE6969,0.156 ng/mL,22-Nov,23:59,F3,0.986
BL21,wt,JOE2354,0.078 ng/mL,22-Nov,23:59,G2,1.166
BL21,Δ7,JOE6969,0.078 ng/mL,22-Nov,23:59,G3,1.034
BL21,wt,JOE2354,0 ng/mL,22-Nov,23:59,H2,1.157
BL21,Δ7,JOE6969,0 ng/mL,22-Nov,23:59,H3,1.083
BL21,wt,JOE2354,2.5 ng/mL,2-Dec,23:59,B2,0.379
BL21,Δ7,JOE6969,2.5 ng/mL,2-Dec,23:59,B3,0.106
BL21,wt,JOE2354,1.25 ng/mL,2-Dec,23:59,C2,0.688
BL21,Δ7,JOE6969,1.25 ng/mL,2-Dec,23:59,C3,0.106
BL21,wt,JOE2354,0.625 ng/mL,2-Dec,23:59,D2,0.943
BL21,Δ7,JOE6969,0.625 ng/mL,2-Dec,23:59,D3,0.645
BL21,wt,JOE2354,0.313 ng/mL,2-Dec,23:59,E2,1.121
BL21,Δ7,JOE6969,0.313 ng/mL,2-Dec,23:59,E3,0.685
BL21,wt,JOE2354,0.156 ng/mL,2-Dec,23:59,F2,1.17
BL21,Δ7,JOE6969,0.156 ng/mL,2-Dec,23:59,F3,0.977
BL21,wt,JOE2354,0.078 ng/mL,2-Dec,23:59,G2,1.175
BL21,Δ7,JOE6969,0.078 ng/mL,2-Dec,23:59,G3,1.027
BL21,wt,JOE2354,0 ng/mL,2-Dec,23:59,H2,1.143
BL21,Δ7,JOE6969,0 ng/mL,2-Dec,23:59,H3,1.07
